Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
11302313;DENVER RIBS OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );53504,58;27138,41;256795,54;17
11302321;IN TIME CONSULT OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1703,18;754,2;46121,7;1
11302336;BENJAMIN, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );889,15;840,39;4400;1
11302365;NOREST PARTNERS, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
11302388;DIARISS, OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );506,9;506,9;;
11302419;PRIMETEN OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
11302425;BRIS NOVUS OÜ;Äriühing;jah;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );28058,06;28024,86;8906,85;11
11302431;CITYLIFE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2468,25;1232,79;6371,25;1
11302460;FLAVERI, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );765,19;0;4680;
11302508;SENDEKO, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Rapla ( Rapla vald );829,03;0;4831;1
11302520;BALTI SOOJUS INSPEKTOR OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );12287,37;4261,48;29714,12;1
11302543;NAGUSUL OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1029,42;801,51;5578,19;1
11302595;ENERLAB OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );;;3258;
11302615;HARJUTRADE, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Lääne-Harju vald );244,43;0;1300,6;2
11302649;TRANSPERTUS OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Rae vald );20825,3;25547,56;523487,31;16
11302684;REISIGALERII, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );170;0;1054,54;
11302690;MALKOFON OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );317,33;0;6344,61;
11302750;TOMBACH CONSULTING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );7224,63;6838,35;758,07;1
11302773;ADV HOLDINGS, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1375;0;;
11302780;LINSEN MÖÖBEL OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );0;0;;
11302804;CAR PAINTER OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Harku vald );;;0;
11302810;DIRECT COMMUNICATIONS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Rae vald );4461,97;0;27452,84;
11302879;ORTOOSIMEISTER, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );27771,6;24978,66;143842,55;6
11302922;ZANNE SOO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
11302945;CREATIVE IDEAS OÜ;Äriühing;ei;HARIDUS;Harju ( Tallinn );;;;1
11303063;TRIPSTONES OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Harku vald );23122,57;5883,86;83466,6;5
11303117;CARL NEWMAN GROUP OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Viljandi ( Viljandi linn );1438,79;700,74;7633,18;
11303123;HEAD FINANTSTEENUSED JA INVESTEERINGUD OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Viimsi vald );153,26;0;;
11303146;ANASSO GRUPP OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Viimsi vald );28,82;0;200;
11303152;MÕMMI ABI OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );;;0;6
11303181;RUTIINA OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );3356,4;2068,23;8065;2
11303212;TRENDEX EHITUS OÜ;Äriühing;jah;EHITUS;Harju ( Kiili vald );4213,13;962,58;20360;1
11303258;AKV KEKS OÜ;Äriühing;jah;EHITUS;Harju ( Jõelähtme vald );5941,96;3092,76;51853,54;
11303287;TROGIR TEENUSED OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1967,07;0;26647,57;1
11303301;CALLIMACHUS, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );2183,47;339,57;9512,27;
11303324;HANSASCREEN, OÜ;Äriühing;jah;EHITUS;Põlva ( Kanepi vald );5260,7;2217;21278,9;1
11303353;OTTIMA, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );12222,93;3429,86;62510,42;1
11303360;RÕUGE POISID, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Viimsi vald );;;0;
11303376;ETARON GRUPP, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );383,81;0;9404;1
11303382;MAATRANS, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Raasiku vald );61709,81;36284,47;224224,22;11
11303399;ELKA NETWORKS OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );31972,6;16166,6;84399,3;7
11303407;LASTING, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );5346,27;1480,5;221094,97;1
11303425;AVADAO.COM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );288,14;0;3417,28;
11303442;ROHELINE ELEKTER AS;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );289,96;0;1500;
11303560;IMEDEMAA OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );0,25;0;0;
11303703;GRUPP KAHA OÜ;Äriühing;jah;EHITUS;Valga ( Tõrva vald );0;0;6398,9;
11303726;ÕHULOSS OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );27562,59;12369,1;89133,96;5
11303755;MYHOME OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );23852,47;7422,17;139670,74;3
11303821;MESIMARK OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
11303844;FIIBERLAHENDUSED OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saku vald );10126,75;5829,69;98894,77;1
11303927;TRANSMARK, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Saare ( Saaremaa vald );574910,16;325361,51;2744859,86;135
11303991;ESTARLEN TRANS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );16557,26;12139,51;74720,04;7
11304006;ASSET LEASING OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );114,26;114,26;0;1
11304039;QUALITYLIFE OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Saue vald );344,76;214,65;0;
11304068;STORBALT OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );1306,82;1433;;1
11304097;FALDORA GRUPP OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );26,92;0;450;
11304105;ERTAK GRUPP, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Tallinn );16266,25;2639,52;143314,6;2
11304111;UNT HOLDINGS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Saue vald );1253,88;760,35;2500;
11304134;EST INSENERIBÜROO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );5134,23;1766,01;16300;1
11304200;SWECO PROJEKT AS;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );362064,29;186838,54;833808,84;42
11304235;SIGNELA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Raasiku vald );;;39,1;
11304358;ASTREELIA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Maardu linn );519,25;0;6684,42;
11304424;EUROMERICA-INTERNATIONAL CRANES MACHINERY, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;754,28;1311873,8;1
11304453;GLIVE MUSIC OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Viimsi vald );4488,13;1054,29;22993;1
11304476;EVELEKT KINNISVARA OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Saku vald );17672,37;0;81473,85;
11304482;WELLINGTON OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );18362,88;17782,98;96082;8
11304507;HAIBA MTJ OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Harju ( Saue vald );893,7;1001,94;;1
11304542;ALGENEV OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );893,7;1001,94;;1
11304565;ALRON INVEST, OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );;;;1
11304594;KASV INVEST, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Saku vald );903,54;962,58;9479;1
11304625;AABEC INVEST OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );217,18;0;1639,34;1
11304708;EMIKSON OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );3647,72;506,81;40236,72;1
11304743;ALTAN PLUS, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Saue vald );0,25;0;0;
11304832;GEORG CONSULTING OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Harku vald );865,95;0;16726,76;
11304884;KOIDU INVESTEERINGUD, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;337,2;
11304909;NORDIC CAKE OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1080,44;875,01;4203,37;1
11304915;ANETO ARENDUS, OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Lääne-Viru ( Rakvere linn );136,73;0;;
11304987;KROCUS GRUPP, OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );297,9;333,98;;
11305033;RESTORAN DOMINIC OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );36077,05;18074,15;200345,25;16
11305139;KREATIIVLENNUK OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );0;0;39624,17;
11305197;ROOIBOS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );8046,96;3799,02;27171,8;3
11305263;ESTETIX GROUP, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );65119,98;13496,47;1876875,75;3
11305286;FUNK OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );51,23;0;6452,2;
11305375;JOLANTEX, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );11943,82;5436,28;65864,58;2
11305381;LEPIKU EHITUS, OÜ;Äriühing;jah;EHITUS;Harju ( Lääne-Harju vald );0;1206,24;2090;1
11305398;TRADELINKS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );1145,06;303,8;3852,46;
11305429;REVANTEK, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );271,72;0;45454,58;
11305493;RELDOVAR, OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Viimsi vald );100,76;0;505;
11305501;BALTINSTALL GRUPP OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );2961,42;2352,77;5680;
11305530;T33 OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;65,57;
11305599;CICA INNOVATION OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2808,83;0;0;
11305607;INSOMNIAC RECORDS OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );472,48;0;2992,34;
11305613;GREENSIDE, OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );1574,41;765,6;6850;1
11305748;SANTA MARIA, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Saue vald );1308252,2;374787,19;24706577,79;90
11305797;PERSPEKTIIV KINNISVARA, OÜ;Äriühing;jah;EHITUS;Harju ( Harku vald );5782,88;2734,08;26597;2
11305932;OVERSEAS BALTIC OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );;;0;
11305955;RUDOTEX OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Rapla ( Rapla vald );46235,68;49293,62;274090,22;32
11305961;IKASPALU OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Rae vald );0;0;3523,84;3
11305978;MERMALEN OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1840,47;1524,06;38442,69;1
11306067;INLANDER OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;0;
11306096;PILDIKAST, OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Saue vald );2673,69;900,22;11559,02;1
11306127;SOLEMIS INVEST OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Kuusalu vald );2545,44;0;16050,39;
11306149;DEMENTON OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Kose vald );689,59;2,07;12323,67;
11306185;MERIOJA KLIENT, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Keila linn );;;;1
11306203;SEVEN INVEST OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
11306239;GREEN IT OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );636422,56;126785,24;3294846,74;16
11306251;BUSLAND OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Kose vald );309867,15;327268,37;3874177,38;61
11306297;FS TEENUSED OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );8216,05;8466,77;179011,2;5
11306340;UPSIDE OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Rapla ( Kohila vald );1483,11;1085,25;6564,69;1
11306446;HEIKKO INVEST OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );282,82;0;1360;
11306506;FANDER VEOD, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );2301,95;2312,94;0;2
11306529;OPTIGROUP TEAM OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;3700;
11306564;BB FINANCE OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );128059,52;107337,96;73412,9;18
11306570;LUNDEN FOOD OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Jõelähtme vald );832663,71;880263,97;14562404,43;351
11306601;EVEROK EHITUS, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Lääne-Viru ( Tapa vald );1701,95;505,34;9585,54;1
11306647;TAKSOTELLIMISKESKUS, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2033,7;2204,85;;1
11306661;OÜ HOLISTIKA INSTITUUT;Äriühing;jah;HARIDUS;Harju ( Tallinn );39618,47;12817,56;158146,58;1
11306682;GREENTRADER OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );4199;2095,53;15596,79;2
11306765;ARLAND VARA OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Viimsi vald );5597,83;1536,93;18780,2;1
11306771;PVATTA OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;676,8;
11306794;EMG KUIV LIIV OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Kuusalu vald );109926,01;46858,89;524760,64;7
11306943;ELEKTROLINK, OÜ;Äriühing;jah;EHITUS;Hiiu ( Hiiumaa vald );;;0;
11306955;OSPENTOS INTERNATIONAL OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );125036,09;132525,65;1158374,98;29
11306972;DISPLAY OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );1509,69;1264,45;8900;2
11306989;TEPI OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );;;0;
11306995;DEFENDEC OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );170697,43;172301,96;2269774,33;36
11307032;FINVISION OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );25057,48;0;126932,36;
11307078;KUUBA ARHITEKTID OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Harku vald );1932,74;1058,55;12243,93;3
11307204;WARTS KOOLITUS JA KONSULTATSIOONID, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );3160,11;2670,38;2456,17;1
11307227;ARCO COLOR, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Saue vald );111527,59;60665,43;424243,06;19
11307291;WIDESCREEN OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );7909,2;3819,89;12600;
11307397;AKTOSEIDON OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );383,7;0;3706,09;
11307471;NORRINGSEN, OÜ;Äriühing;jah;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Harju ( Lääne-Harju vald );2912,24;1524,06;22648,96;1
11307546;ALVASAR OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );0;6915,83;10460,08;3
11307612;FINMAX, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Hiiu ( Hiiumaa vald );143,73;0;4055,14;
11307635;SAP ESTONIA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );242265,2;26951,81;2102199;2
11307641;FREY VEOD OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );1554,4;1554,4;;
11307753;BEBRILLIANT OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2348,42;2286,43;;1
11307765;BLUESTYLE OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );790,66;88,94;8646,11;
11307776;EHITUSPROJEKT OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );6570,03;3532,53;20789;3
11307919;DEL MARE TRADING, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
11307948;FREE WAVE OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Rae vald );56,47;0;850,82;
11307983;K.R.TRUST & ASSET MANAGEMENT OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );0;760,35;9000;
11308037;RAINMAN INVESTMENT, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Lääne ( Haapsalu linn );225,53;0;1583,55;
11308178;VIHURIMÄE, OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Harju ( Harku vald );99,42;0;1306,63;
11308184;GRAVITY MARKETING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );10,99;0;255;
11308190;GRANIIDI IMPORT OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Keila linn );43029,55;1259,49;217232,53;1
11308238;COMBAT EHITUS OÜ;Äriühing;jah;EHITUS;Harju ( Saku vald );2803,14;1045,98;10591,4;1
11308244;ZYG OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Rapla ( Märjamaa vald );653,37;0;10059,67;
11308273;TINNI INVEST OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );5482,13;4891,58;0;1
11308296;KOSE KAUPLUS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Kose vald );14069,14;3994,14;162589,47;2
11308304;ATLANTIO GRUPP, OÜ;Äriühing;jah;EHITUS;Harju ( Maardu linn );0;0;1071,13;1
11308416;VULPINUS ÕIGUSBÜROO, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );5403,61;1496,79;25600;1
11308422;GURU PROJEKT OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );108177,3;50849,21;255136,71;12
11308445;PARABOL OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Raasiku vald );3765,59;0;12000;
11308474;TECHMASTERS, OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );893,7;1001,94;;1
11308505;MAXSAAR OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Saare ( Saaremaa vald );16026,85;6416,78;319249,65;2
11308534;LAOPROJECT, OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );12835,86;4913,17;64758,94;3
11308563;INTECHNO, OÜ;Äriühing;jah;EHITUS;Harju ( Viimsi vald );4895,75;2221,7;39498,5;4
11308575;BUSINESS LAW FIRM OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );4772,83;2698,92;14091,94;1
11308600;TRIIMAN, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );14505,33;4443,23;123685,18;4
11308623;PLOGIC OÜ;Äriühing;jah;INFO JA SIDE;Viljandi ( Viljandi linn );5305,03;1640,72;11465,04;1
11308646;HORETRACON OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;990,17;
11308681;ALNET BALTIC, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );2673,57;2007,69;24785,5;1
11308787;LKW TRUCKS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Rae vald );5490,87;2067,19;777035,05;1
11308801;RAE MEISTRID OÜ;Äriühing;jah;EHITUS;Harju ( Rae vald );12642,35;4798,99;78309,61;5
11308824;V.S.K.V. GRUPP, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );14422,11;3732,2;128352,19;
11308830;ALFAEHITUS, OÜ;Äriühing;jah;EHITUS;Pärnu ( Häädemeeste vald );304,2;0;6061,34;
11308869;ROOSIORG, OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );5889,58;3109,64;14347,85;1
11308882;DELTABUILD, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Rae vald );18287,73;9401,12;119426,47;5
11308907;BALTISIGMA, OÜ;Äriühing;jah;EHITUS;Ida-Viru ( Narva linn );54626,24;11895,29;419078,4;23
11308965;INVESTLEVEL, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Viimsi vald );;;0;
11309002;ELECTROAIR, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Rae vald );263605,97;318413,87;2208021;77
11309048;PALDISKI TSINGIPADA, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Lääne-Harju vald );103333,61;72518,55;1258008,34;28
11309083;ECOPRESS WASTE SYSTEMS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;3877,38;2220041,43;2
11309156;TERASROOS, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );6546,71;1474,69;15330;1
11309203;ALFABILL, OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );13193,16;7459,77;54636,54;5
11309249;STARPLUSS, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saue vald );2850,18;1059,83;12294,17;1
11309278;EU GIG, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Jõelähtme vald );45633,68;20144,96;224704,99;6
11309284;HANSAVALVE OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );25470,93;10366,57;183584,51;6
