Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
14501958;OÜ VIPS TEHNIKA;Äriühing;jah;EHITUS;Harju ( Tallinn );13298,23;6379,55;71231,68;3
14501987;SALT TRADE ESTONIA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );7359,66;2057,9;138666,73;1
14502076;BECRAM OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );;;;2
14502099;ACCOUNTING & LAW SERVICE OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Maardu linn );2664,84;2786,25;;1
14502113;TAFIRENT OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Järva ( Türi vald );1822,51;1952,65;0;1
14502136;HTK BÜROO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Saare ( Saaremaa vald );10535,37;7016,29;19394,9;3
14502142;LYT CONSULTING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;173500;
14502165;OSC CONSALTING OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Maardu linn );;;;1
14502171;HANDS HOLDING OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Saare ( Saaremaa vald );47,54;0;;
14502291;DATAFORSEO OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;1646500,33;
14502320;1SOLUTION OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;22442,22;
14502337;TRAD.TASTE CATERING & EVENTS OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Võru ( Rõuge vald );;;;1
14502366;OÜ COLORNAIL;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );893,7;1001,94;;1
14502389;BRANNA OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );1251,62;1337,14;;2
14502461;OÜ DPVOM;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );3506,48;1760,95;309435,88;1
14502478;TSIRGUKE OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Pärnu ( Pärnu linn );307,48;347,9;;1
14502509;KAL OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );522,87;0;;
14502538;RAADIMÕISAKODU OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );0;0;27,94;
14502544;ELG COMMERCE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );2012,76;2089,29;2335627,29;
14502610;IN-STATERA OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );34,19;37;;1
14502656;SILDEN VEOD OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );8724,94;3620,58;72196,05;4
14502679;DEELIJA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );13620,99;3175,32;383321,45;2
14502704;DIGITAL DYNAMICA OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;761,08;
14502716;TRANSCOY OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Pärnu ( Tori vald );6006,73;6638,06;;2
14502739;CKK METALL OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Tartu ( Tartu linn );202,65;334,55;;2
14502780;CHARITAS OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Saue vald );478,5;478,5;;1
14502828;DE VISU MAASTIKUEHITUS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Rapla ( Rapla vald );53226,45;16481,17;280690,1;12
14502857;AUKOF OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );40,8;0;;
14502879;OÜ DISTRICT OU;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );129,12;168,72;;1
14502886;FLERE OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );263,73;0;;
14502892;WAFI OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );16,4;0;;
14502917;SPACETEK OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
14502923;DERMET SLT OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Tartu linn );;;0;
14502933;AVI PARTNERS OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;1
14502946;AHIRON OÜ;Äriühing;ei;EHITUS;Tartu ( Luunja vald );501,1;530,1;;
14502952;STARBALT OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1959,63;1075,29;10624,3;1
14502981;MOBILEPRIME OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;6961,64;
14503006;FEX24 OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Rapla ( Kohila vald );893,7;1001,94;;1
14503035;PRINSLOO OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );5395,25;0;34679,61;
14503064;REX OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );2658,58;0;22170;1
14503087;OÜ LUMLUM;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );0;0;0;
14503124;INTERSTAFF OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;;1
14503130;DEVOREE OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Tartu linn );1931,02;2109,99;;2
14503153;WEST LINE TRANSPORT OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );945,28;0;7951,98;
14503176;HAAVIKU OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Valga ( Otepää vald );;;0;
14503236;SMART SECURE TECHNOLOGIES OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );0;0;;
14503271;REWOL OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );1346,04;1425,24;;1
14503294;DIAGNOSTIKA KARP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );31,02;0;141;
14503354;LUXSTAGE OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );665,83;0;10052,71;1
14503360;OUN OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );250,31;75,27;0;
14503377;TORUVÄRK OÜ;Äriühing;jah;EHITUS;Tartu ( Luunja vald );1829,09;962,58;11835,42;1
14503383;JARET RAAMATUPIDAMISTEENUSED OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Viljandi ( Viljandi linn );13,71;0;;
14503408;KNM EESTI OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );3183,47;3343,71;37960;3
14503489;MAIL INVESTEERINGUD OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Saue vald );1076,76;0;6733,41;1
14503514;MIRELA OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );306;340,68;;3
14503549;METALLITÖÖKODA OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Pärnu ( Pärnu linn );1515,76;962,58;15641,65;2
14503555;TÖÖSTUSE TEENINDUS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Tartu linn );6,6;0;2730;
14503561;LESTON OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Ida-Viru ( Sillamäe linn );1034,34;1093,38;;1
14503578;CANSAHCAB YOKDZONOT OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );;;;1
14503621;WESPACE OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );20,19;0;;
14503644;GERMANEDD OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );1196,25;1315,49;7956,67;2
14503667;SATIS SERVICE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Kuusalu vald );;;7974;
14503704;RSVP TRADE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Rapla ( Rapla vald );;;0;
14503779;KINGU ELEKTER OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Viljandi ( Põhja-Sakala vald );17992,22;11342,58;40134,22;3
14503822;TENDERANT OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Lääne-Harju vald );940,74;1052,94;;1
14503839;NABBINGO KYALIWAJJALA OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );;;;2
14503845;IBROW OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Tartu linn );744,63;836,64;;2
14503868;NOMONKEYBUSINESS OÜ;Äriühing;ei;HARIDUS;Harju ( Tallinn );894,62;894,62;;
14503874;1ESTATE GROUP OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );6500,38;6136,29;36909,2;2
14503934;OÜ PURDE TALU;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Valga ( Tõrva vald );37,9;0;;
14503940;TAIBAAN ON WHEELS OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Viljandi ( Viljandi linn );6842,24;4651,32;19512,09;2
14503963;GALANTIUS OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );893,7;1001,94;;1
14503986;KT-TEENUS OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Lääne ( Lääne-Nigula vald );720,24;735,18;;1
14503992;OÜ HÄRGMÄE LAOD;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );77592,85;0;426061,44;
14504017;RR INVEST OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Pärnu ( Saarde vald );0;0;4296,13;
14504046;KELLUMEISTER OÜ;Äriühing;jah;EHITUS;Põlva ( Kanepi vald );4309,84;1737,14;17587;4
14504098;FINSPETS OÜ;Äriühing;ei;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );2162,36;650,22;;1
14504106;PELFIT GROUP OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Jõgeva ( Jõgeva vald );1639,33;962,58;10314,83;1
14504112;JANELI ILUTUBA OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Võru ( Võru linn );872,26;978,69;;1
14504187;SALON WINDFALL OÜ;Äriühing;ei;EHITUS;Tartu ( Tartu linn );;;0;
14504253;RIDGE SOFTWARE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
14504260;REMONETA IC OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;0;
14504299;OÜ OVAAL MAJA;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );69115,62;0;311720,49;
14504307;BRAND METER OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );3125;0;;
14504313;RED TAXI OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );411;120,7;;
14504342;VARIETY OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Kambja vald );1972,54;680,08;12153,79;1
14504359;BWD TRANSPORT OÜ;Äriühing;ei;INFO JA SIDE;;;;;1
14504365;INNOVATE INVEST OÜ;Äriühing;jah;INFO JA SIDE;Pärnu ( Saarde vald );1520,01;0;7047;
14504371;LETTEL OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;86,83;
14504425;BIOSILICIUM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Viimsi vald );8120,84;7225,45;44078,4;2
14504477;US REAL ESTATE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );237954,79;169822,1;459108,8;18
14504483;TLN BETOON OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );6848,64;3156,69;20185,4;4
14504499;RABEESTEETIKA OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Kuusalu vald );;;;3
14504543;OCEAN DIVELOPER OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;15977,93;
14504589;METSAPARGI KODUD OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;0;298,95;
14504603;DOITEVERYWHERE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );244,57;0;50659,45;
14504626;JSK IDA OÜ;Äriühing;jah;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Ida-Viru ( Kohtla-Järve linn );6197,1;1867,82;98897,57;6
14504690;MCGALLEN & BOLDEN OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );0;0;;
14504709;MELKIN GRUPP OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Loksa linn );611,1;0;2740;1
14504721;STRATEGIC OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Harku vald );0;0;0;
14504738;WASTEDIRECT OÜ;Äriühing;jah;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Harju ( Saue vald );22525,48;0;251900,63;
14504804;DENSIL OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Pärnu ( Pärnu linn );851,82;881,34;;1
14504810;LTM FACTORY OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Viimsi vald );6829,64;962,58;31902,1;1
14504833;RGR FORESTRY OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Võru ( Rõuge vald );2016,19;338,73;22399,67;1
14504901;SAVOLEX OÜ;Äriühing;ei;HARIDUS;Tartu ( Tartu linn );17,79;19,29;;
14504922;LAEMEES OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );980,88;1043,44;;1
14504945;LEGIX LAW FIRM OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );12010,83;6926,92;45462,48;2
14504951;SEPPEL OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Viljandi ( Viljandi vald );175,95;284,19;;1
14505057;MS VARAHALDUS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Viimsi vald );3717,83;2386,65;45583,84;2
14505086;BELALIS OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );8922,82;4720,14;51595,87;5
14505117;HL KONSTRUKT OÜ;Äriühing;jah;EHITUS;Harju ( Keila linn );4618,44;0;150640;
14505134;DRAWE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );54,72;1060,32;13760;1
14505169;CREW EXPERT OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Lääne ( Haapsalu linn );16434,52;13620,38;218815,34;7
14505181;KURLA EHITUS OÜ;Äriühing;ei;EHITUS;Järva ( Türi vald );;;;1
14505229;GIVEN ESTONIA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );131862,1;66521,24;888904,23;40
14505258;OÜ SAAREMEE;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Saare ( Saaremaa vald );68,05;0;1525,38;1
14505264;KAUBA ÜKS OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Saare ( Saaremaa vald );53,8;0;;
14505293;BEAUTY PANIC OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
14505301;AK PRINT OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Kambja vald );3506,42;0;20230,21;
14505324;HANSUNÕMME OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Viimsi vald );403,76;433,99;1143,37;
14505376;PARDIKE OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
14505399;MARINEMON OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );;;0;
14505407;DSSYSTEM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
14505413;OKSA AUTO OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );2682,55;2012,66;40750,65;2
14505442;OÜ PARIISI E&R;Äriühing;jah;EHITUS;Viljandi ( Viljandi vald );9482,28;7221,25;31090,9;2
14505465;HOYGOS OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );21,74;0;;
14505519;KVL INVESTEERINGUD OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Tartu ( Tartu linn );108,05;0;;
14505531;SUMMER FIT OÜ;Äriühing;ei;HARIDUS;Harju ( Saue vald );744,69;840,39;;1
14505548;SHEERCHAIN OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
14505577;INFINITAS MEDIA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;329,93;
14505583;PROTANTO OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Lääne ( Haapsalu linn );150,12;0;688,52;
14505620;OÜ AJ PALAESTRA;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );;;;1
14505657;SCOLOPAX OÜ;Äriühing;jah;EHITUS;Võru ( Võru linn );1974,46;360,19;3620,5;
14505711;LINKIDO OÜ;Äriühing;ei;HARIDUS;Harju ( Harku vald );;;;1
14505761;SOV-GROUP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Valga ( Valga vald );383,33;0;2156,67;
14505784;FASAD KOMPLEKS OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );9868,16;4327,66;35522;5
14505809;FINGUARD CONSULTING SOLUTIONS OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Valga ( Valga vald );252,54;267,84;90600;
14505815;ERMI OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );;;0;
14505838;OLA OVERSEAS LINER BALTIC OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );29003,94;10597,13;412652,01;2
14505886;ELTAHIR ADVISORY AND TRAINING SERVICES OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );125;0;0;
14505896;WRITING METIER OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;60792,28;
14505933;NOBESTI OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );0;0;475,78;
14505985;ARECA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;74,26;
14506016;REUMED OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );5006,26;1505,38;;
14506022;CYCOMA OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Viimsi vald );1,25;0;;
14506097;KL TRANSPORT OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );2889,41;2618,47;;4
14506128;OÜ MÜNDIMETS SERVICES;Äriühing;ei;EHITUS;Lääne-Viru ( Rakvere linn );502,51;537,06;;
14506134;MENDEST OÜ;Äriühing;jah;INFO JA SIDE;Tartu ( Nõo vald );2503,81;1222,98;14363,01;1
14506173;ISELOOV OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1552,75;0;;
14506238;INFOSYNC OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );9,01;0;0;
14506281;SANTA SALONAS OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";;;;;2
14506306;DATALAAS OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Kuusalu vald );0;0;;
14506312;PATRIMON OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2757,41;0;6065,57;
14506329;KUKERMIIT OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );0;0;0;
14506335;MIRAME OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Pärnu ( Pärnu linn );3,3;0;15;
14506364;Z&A EXCHANGE OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Viimsi vald );;;;
14506370;GOFAIN MARKETING AGENCY OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saue vald );1390,52;0;9918,05;
14506401;OÜ KASIFEMMA;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );4637,75;2213,07;13210;1
14506430;DI PMP GROUP OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );;;;1
14506467;JET FLY OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;0;
14506507;RK EHITUSGRUPP OÜ;Äriühing;jah;EHITUS;Tartu ( Kastre vald );975,32;71,95;6333,93;
14506565;EDISON ELECTRIC OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );45,1;0;600;
14506588;SKALINA GRUPP OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );9559,57;5960,72;21743,08;6
14506602;SILLER GROUP OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Rakvere linn );;;0;
14506648;FORCE LV OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Ida-Viru ( Jõhvi vald );0;99;9545;
14506654;ROBERT BREITBACH CONSULTING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;12600;
14506660;OÜ REFIKS;Äriühing;jah;EHITUS;Lääne ( Lääne-Nigula vald );652,39;0;6870,6;
14506708;CREATIVITY SHOP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );3031,07;2120,64;3915,63;
14506714;OSAÜHING NVV ÕIGUSBÜROO;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Järva ( Paide linn );681,4;734,95;;1
14506720;A.U TRANSPORT OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Viljandi ( Viljandi vald );2419,3;2442,09;26116,02;2
14506789;SPMS THAI MASSAGE OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );2391,84;2598,53;;2
14506803;BOLIGHUS OÜ;Äriühing;ei;EHITUS;Viljandi ( Viljandi vald );1088,39;1212,17;;1
14506815;VEERIKU EHITUS OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );2925,64;840,39;11083,26;1
14506890;LYRA TRANSLATIONS OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Jõgeva ( Põltsamaa vald );;;;1
14506921;HEKEFIX OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Harku vald );967,54;1023,04;;1
14506938;SILEN OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Rae vald );0;297322,86;4827811,69;54
14506967;OÜ DUO SABOK;Äriühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Lääne-Harju vald );2263,53;2468,93;;
14507033;DIGNUS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
14507048;UH-HU MARKETING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Võru ( Võru linn );6683,85;0;59000;
14507062;ORENDA GROUP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Saare ( Saaremaa vald );1472,85;1435,5;544,25;2
14507102;HUMEXD OÜ;Äriühing;ei;INFO JA SIDE;Tartu ( Tartu linn );305,91;342,67;;2
14507180;CHILLDIGI OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );277,56;0;1275;
14507205;ASKLY OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );15328,38;12055,55;41509,99;6
14507240;AUTOACCOUNT OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1804,21;0;63739,03;
14507277;SOLTURN TRADING AND MARKETING OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;0;
14507292;FABI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Valga ( Valga vald );;;0;
14507300;HAIRSALON OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Võru ( Võru vald );903,54;962,58;;1
14507381;TEHNOMET CONSTRUCT OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;0;
14507441;ROCKBERRY OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Tartu ( Tartu vald );;;1040;
14507464;DIGIOTOUCH OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );21104,2;21739,2;19170,85;2
14507470;PLANETEXPORT OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;110000;
