Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
14565315;APL CONSULT OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1843,8;1927,8;;1
14565326;JORHMOTION OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Jõelähtme vald );;;0;
14565361;GIKORA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );7834,84;5429,28;115960,19;4
14565384;VARAHALDUR OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );5000;0;;
14565390;SILVER.ROCKS OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );4876,28;5078,14;;2
14565409;VESTING BALTIC OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
14565421;COMFY EVENTS OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Valga ( Valga vald );1283,89;869,96;8250,02;1
14565467;STRAWERRY OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Saare ( Saaremaa vald );59,36;0;508,25;
14565544;FRANSO OÜ;Äriühing;jah;EHITUS;Harju ( Harku vald );3935,66;233,34;17374;
14565562;SOFTPOTENTIAL OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;1259,23;
14565622;ADDEGO OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
14565668;LEADERGREEN OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );31644,13;1192,39;4479,55;
14565680;GITANA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );31808,51;13246,99;263007,77;6
14565705;MUSICPRO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );578,05;0;4750;
14565728;LLK BLY REAL ESTATE INVEST OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );974,14;606,39;;
14565773;MAGMA TECHNOLOGIES GROUP OÜ;Äriühing;jah;INFO JA SIDE;Tartu ( Tartu linn );;;0;
14565800;DTM NORD OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );26175,37;12767,02;99376,49;9
14565846;REISING COMPANY OÜ;Äriühing;jah;EHITUS;Rapla ( Märjamaa vald );9030,94;9154,91;1333,33;4
14565869;NONNA OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );3045,78;1788,48;5339,84;2
14565912;ESTLANDER INVEST OÜ;Äriühing;jah;EHITUS;Harju ( Saue vald );2821;1970,7;7863,01;3
14565929;MILMARK OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );2510,99;2029,16;2760493,03;1
14565993;FREERENT OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Elva vald );0;14,56;;1
14566018;BRITAMARINE GRUPP OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );11425,61;8367,84;35300;
14566053;MITRA VARUNA OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );15780,02;6797,34;15910,02;1
14566107;LINIREN OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );0;0;0;
14566136;NEVER TIRED OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );3071,82;3346,7;33978,93;3
14566159;KIVISTIR GRUPP OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Pärnu ( Põhja-Pärnumaa vald );6659,6;5322,96;19915,6;
14566165;FINEST PROFIT OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Pärnu ( Pärnu linn );479,98;499,78;;1
14566290;ASEM OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );953,84;1012,3;7608,48;3
14566314;OÜ MIRO-LIZA STYLE;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Pärnu ( Pärnu linn );1660,26;1861,16;8012,09;4
14566320;ARHANGELSKI INVEST OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Saue vald );1996,48;805,58;;1
14566337;JAMELIA OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Võru ( Võru linn );178,46;284,94;;1
14566343;FINWIZARD OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1019,46;1105,26;;1
14566354;HEALTHCODE AI OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Viimsi vald );1935;831,08;8400,55;
14566366;O.V.R. COMMERCE OÜ;Äriühing;jah;EHITUS;Ida-Viru ( Narva linn );7691,15;4695,16;30999,99;6
14566395;JY INVEST OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );;;;
14566455;UNIVERSITY18 OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );222,51;0;12028,12;
14566484;ESTLANDER FIRST OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );3790,35;1597,84;16757;2
14566490;TECH TATAMI OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );562,46;0;3000;
14566538;E-M2.NET OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;12157,5;
14566544;MAGNA MARKET OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );4238,37;2209,43;10105,36;2
14566567;VAIKNERI OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );0;0;18;
14566583;MITIPROJEKT OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );8229,77;6844,1;19898,2;3
14566596;OÜ INSENERDISAIN;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );;;0;
14566627;KATKORO OÜ;Äriühing;jah;EHITUS;Harju ( Kose vald );161;0;0;
14566662;DEPLOYED OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Harku vald );;;450,07;
14566691;GARTNERGRUPP OÜ;Äriühing;jah;EHITUS;Võru ( Võru linn );51820,2;35553,48;262738,31;16
14566722;TDCS INTERNATIONAL OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;221,3;
14566811;GEROM EHITUS OÜ;Äriühing;jah;EHITUS;Jõgeva ( Põltsamaa vald );13300,67;8148,3;43157,41;4
14566828;TNH OÜ;Äriühing;ei;EHITUS;Põlva ( Põlva vald );2518,76;0;;
14566857;OÜ DI.JUUKSED;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );803,69;857,92;;1
14566863;HELLBERG OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );88,53;0;0;
14566877;JANMERT OÜ;Äriühing;jah;EHITUS;Lääne-Viru ( Rakvere vald );847,5;837,2;1548;
14566917;MONIKA JUUKSESTUUDIO OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Tartu linn );794,36;894,24;;1
14566923;WORKIS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;0;
14566931;KEELETEHNIK OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Maardu linn );843,6;794;6009,1;1
14566946;VALORCLOUD OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );234,24;0;12246,98;
14566969;E104 OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );0;0;0;
14566975;GOTHAMAR OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Viljandi ( Viljandi linn );;;0;
14566981;FOUNDATION & KEEPING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
14567035;KULDKLAMBER OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Järva ( Türi vald );255,5;267,14;;1
14567093;LILLE ARENDUS OÜ;Äriühing;jah;EHITUS;Harju ( Rae vald );;;0;
14567124;ESTLANDER CREDITS OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );;;;1
14567147;RAIN ART OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );962,63;0;8875,82;
14567176;ALLPRO INTERIOR OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;320;
14567207;HARJU PRÜGIVEOD OÜ;Äriühing;jah;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Harju ( Lääne-Harju vald );6282,48;5824,38;26157,62;4
14567242;GEVEL OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Saare ( Saaremaa vald );2489,37;1915,11;21748,03;2
14567265;NORDEL OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Rae vald );47401,04;7945,34;590532,77;3
14567288;DO ORIGINAL MUSIC OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;;1
14567348;OMAR HOLDING OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Jõelähtme vald );75,46;0;377,32;
14567360;MIASTAR OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );8855,29;2347,55;63960,07;3
14567377;OSAÜHING ILIFIA;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Ida-Viru ( Narva linn );50,16;95,58;;1
14567408;NEMEESIA PUIT OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Kastre vald );2326,32;556,08;12843,37;1
14567414;OÜ MOONSUN;Äriühing;ei;KINNISVARAALANE TEGEVUS;Tartu ( Elva vald );844,03;948,09;;1
14567437;EHITAJAD24 OÜ;Äriühing;jah;EHITUS;Järva ( Paide linn );10194,59;4022,62;78093,46;3
14567458;KMK JUUKSUR OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Tartu linn );694,32;728,31;;1
14567489;EX MACHINA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );495;495;40609,39;
14567503;OÜ EDLY;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;1238,96;
14567578;ANDTAT OÜ;Äriühing;ei;EHITUS;Ida-Viru ( Narva linn );300;0;;
14567615;TANKER VETTING SERVICE OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Pärnu ( Pärnu linn );8587,66;8988,97;671200;4
14567673;CREATORS CLUB OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Harku vald );;;0;
14567704;REFRIS GROUP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );294,35;0;11899,55;
14567727;TALUMÄE OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Järva ( Järva vald );4021,94;1499,27;16882,23;1
14567756;EL COYOTE OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;;2
14567806;EKSPERT PLAADIMEES OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );851,59;898,89;;
14567822;INTERNATIONAL MARITIME RISK RATING AGENCY OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Pärnu ( Pärnu linn );;;0;
14567845;SUNTOR VARAD OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );;;0;1
14567897;RESTAUR BALTIC OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );4467,45;3686,54;60469,87;9
14567911;HALDEN EESTI OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Harku vald );0;0;0;
14567928;OÜ RKTOPKIN;Äriühing;ei;INFO JA SIDE;Lääne-Viru ( Kadrina vald );;;;1
14568000;ENERGIATURU TOOTMINE OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Harju ( Tallinn );0;0;5171,37;
14568017;GLOBALASE OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );0;0;;
14568098;PAKRE EHITUS OÜ;Äriühing;jah;EHITUS;Järva ( Paide linn );9575,64;1075,98;7905;2
14568129;COASTLINE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2708,04;1110,24;8180;
14568135;GAA EQUESTRIAN OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
14568164;EFTEN NELJAS GP OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );;;0;
14568201;OÜ TIINA TANTSUSAMMUD;Äriühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Põlva ( Põlva vald );596;646,16;;1
14568218;DKEKSPERT OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );72310,13;40004,29;218918,36;23
14568247;PAIGALDUSE KIIRABI OÜ;Äriühing;jah;EHITUS;Põlva ( Põlva vald );5461,56;645,78;50889,01;1
14568313;ÜLO VOOGLAIU KIRJASTUS OÜ;Äriühing;jah;INFO JA SIDE;Rapla ( Kohila vald );77,75;0;1059,24;
14568359;ROHETRADE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Elva vald );;;0;
14568388;HOLBERG OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Viljandi ( Viljandi linn );4451,31;0;51562,68;
14568419;MAMAARJALILL OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Väike-Maarja vald );2247,53;1104,7;20211,07;2
14568448;KAPSARULL OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Pärnu ( Pärnu linn );;;;
14568551;TAQANU OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
14568603;ARUGALA OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Tartu ( Tartu linn );3030,15;2198,89;17613,91;3
14568626;KIVIROPKA OÜ;Äriühing;ei;EHITUS;Pärnu ( Tori vald );768,22;865,9;;1
14568661;TIMBHAUS OÜ;Äriühing;jah;EHITUS;Tartu ( Kambja vald );1638,67;1084,52;36634,72;1
14568715;NUTRITION FOOD OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );6359,44;3990,29;34337,04;3
14568773;BIGS EESTI OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Tartu linn );0;0;4765,52;1
14568780;TRBET OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Tartu ( Tartu linn );4678,64;1733,49;77639,22;2
14568796;HOME DELIVERY GROUP OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Saue vald );740,46;0;8674,78;
14568810;AJAKIRI EMA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );1471,43;1313,53;12442,23;
14568827;LINNAREBANE OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Harku vald );;;0;
14568862;VARLETON TRANS OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );;;;1
14568891;PXL OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";;;;27398,37;
14568968;HUUS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saue vald );;;647,87;
14568974;OÜ EXPOWOOD;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Tartu linn );32;0;150;
14569011;OÜ KAARJOON;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Valga ( Tõrva vald );894,57;894,57;;
14569040;MARMEK TEENUS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Tartu linn );2893,73;714,03;16224,51;
14569092;JASMINUM OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu vald );140,52;146,91;;1
14569100;R.G ELEKTER OÜ;Äriühing;jah;EHITUS;Harju ( Saku vald );100,28;0;299,3;
14569117;OÜ SIRLI ILUTEENUSED;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Pärnu ( Tori vald );803,44;857,92;;1
14569123;ESTARON METALL OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Kose vald );;;0;
14569206;JOBME OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;39137,36;
14569235;SUNDAY OÜ;Äriühing;ei;HARIDUS;Lääne-Viru ( Rakvere linn );730,47;794,44;;1
14569258;VP12 OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
14569287;REELIKA ILUTUBA OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Jõgeva ( Põltsamaa vald );423,68;474,89;;1
14569293;NORD FAST OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );867,42;0;28200;2
14569318;CASAMOLDOVEI OÜ;Äriühing;jah;EHITUS;Harju ( Maardu linn );228,41;0;2000;
14569353;FLINK STUDIOS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );17529,84;14685,84;43625,58;4
14569399;PAULA JOHANNA ADAMSON OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );61,3;0;720,83;
14569442;GRAVITYSOFT OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;187802,75;
14569531;VEEL ÜKS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );52,9;0;260;
14569590;4MICE OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Maardu linn );33;0;350;
14569637;ASIAN TOIT OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Lääne-Viru ( Rakvere linn );;;0;
14569643;OÜ SVK LAHENDUSED;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Viimsi vald );;;;1
14569695;SFC OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Tartu ( Tartu linn );585,04;0;3875,54;
14569761;INTCITIUM OÜ;Äriühing;jah;INFO JA SIDE;;;;0;
14569778;LOGISTICS EXPERTS OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );19345;20476,22;78611,77;6
14569809;EHITUSNORM OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );5141,85;2267,2;21115;1
14569838;LAVATERA OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Pärnu ( Tori vald );1031,77;1101,04;10813,65;2
14569844;PVA GROUP OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1769,13;1280,22;11034,76;1
14569884;ELITE STUDIO OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );751,61;803,66;;1
14569896;ADVANGRID OÜ;Äriühing;jah;INFO JA SIDE;Pärnu ( Häädemeeste vald );12,8;0;60;
14569933;REM SERVICE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );4214,87;0;47221,85;
14569962;OÜ OTTOK;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Valga ( Valga vald );58,12;0;711,51;
14570043;OÜ TELETEHAS;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );1076,57;315;4500;
14570072;SEOSEL OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Järva ( Järva vald );;;;
14570095;TOOTS METALL OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Viljandi ( Põhja-Sakala vald );757,92;14,4;4965,2;1
14570103;MOBILUKS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );767,36;824,12;725765,88;1
14570114;LS DIGITAL ACTIVITIES OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;8374,01;
14570126;MARTAL TRADING OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne ( Haapsalu linn );5623,2;0;44805,35;
14570132;SILVERSON ADVISORY OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );14937,17;5881,71;362607,61;2
14570238;OÜ KAKS;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Viimsi vald );2,71;0;30274,02;
14570273;OÜ VIDEVIK ENERGIA;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Tartu ( Luunja vald );1904,66;779;1592,34;1
14570304;MELKE GRUPP OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Võru ( Võru linn );0;47,07;0;1
14570310;TESMO OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );0;850,2;2426581,63;1
14570408;RK SERVICE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Valga ( Valga vald );3509,29;2299,68;48819,92;2
14570422;PURE GREEN OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );0;36;;1
14570451;STARTUPUP IT OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;37971,25;
14570468;KIRJASTUS VIRGO OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );1383,29;1524,06;;1
14570540;MAVACO OÜ;Äriühing;jah;EHITUS;Tartu ( Luunja vald );14951,7;2405,63;245725,84;3
14570557;WISETRANS OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Lääne-Harju vald );75418,93;31324,27;346840,69;26
14570586;MS RAISING OÜ;Äriühing;jah;EHITUS;Põlva ( Põlva vald );828,02;508,64;3369,49;1
14570623;HAG PARTNERS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;;3963,33;0;16359,48;
14570698;SAMETRADES OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;
14570706;TKK KONSULTATSIOONID OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );6015,56;1400,4;24000;1
14570729;OBEREG OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );512,53;574,69;;1
14570741;FOOTONVOLT TAMSALU OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Harju ( Tallinn );0;0;0;
14570764;OBORZELLY OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );;;;1
14570818;THUMBS UP OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
14570847;NWLARCH OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Harju ( Viimsi vald );;;0;
14570866;R-INSENERID OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Lääne ( Haapsalu linn );123,83;2040,48;81370;1
14570913;OÜ MIILA;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Lääne ( Haapsalu linn );;;;1
14570920;ESTRING OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Harku vald );228,2;238,59;;1
14571002;OPS EST OÜ;Äriühing;ei;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );14122,56;15055,36;;3
14571083;OÜ BASILICUS;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );722,72;722,72;;
14571108;SAARTE KATUSED OÜ;Äriühing;jah;EHITUS;Saare ( Saaremaa vald );428,36;0;5561,24;
14571120;FINTECH MARKET OÜ;Äriühing;jah;INFO JA SIDE;Tartu ( Tartu linn );68441,26;50285,14;246083,04;10
14571143;DOXTEN OÜ;Äriühing;jah;EHITUS;Harju ( Anija vald );963,15;597,82;4400;1
14571203;AED24 OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );;;;1
14571249;OPHEX OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );1013,35;1074,77;0;1
14571255;SPIRITHUB OÜ;Äriühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Tartu ( Tartu linn );694,32;730,32;;1
14571278;AT-SERVICE OÜ;Äriühing;jah;EHITUS;Viljandi ( Viljandi vald );3652,02;881,35;20969,42;2
14571309;RIVEKO OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Järva ( Järva vald );6034,84;3204,61;46211,05;4
14571350;OSAÜHING NIMATA VAHENDUS;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Ida-Viru ( Kohtla-Järve linn );95,67;155,67;;2
14571367;TOONKLAAS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );347,57;0;11432;
14571427;GOLF X OPERATIONS OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;0;
